host_id,host_name,host_since,host_has_profile_pic,host_identity_verified,host_response_rate,room_count,income,daily_income,ave_room_income,is_single,is_best
351972391,静野海嫂,2020-06-26,t,t,0.92,1,31709.68,131.57543568464732,131.57543568464732,t,f
130764794,Le,2017-05-17,t,t,1.0,22,1417329.9700000002,1029.2882861292667,46.78583118769394,f,f
299022045,阿喵,2019-09-30,t,t,0.92,1,10970.400000000001,21.468493150684935,21.468493150684935,t,f
57249449,安安,2016-02-03,t,t,1.0,1,10774.5,5.836673889490791,5.836673889490791,t,f
323274984,若轩,2020-01-01,t,t,1.0,2,3643.7400000000002,8.71708133971292,4.35854066985646,t,f
255920045,要兵,2019-04-15,t,t,1.0,3,26622.810000000005,39.20885125184095,13.069617083946984,t,f
353539637,隐墅,2020-07-05,t,t,1.0,1,39362.84,169.66741379310344,169.66741379310344,t,f
335324830,猪猪爱喝酒,2020-02-11,t,t,1.0,7,362950.4600000001,962.7333156498676,137.53333080712395,f,f
353847653,拾光,2020-07-05,t,t,1.0,5,44404.0,191.39655172413794,38.279310344827586,f,f
94200034,木言兮,2016-09-08,t,t,1.0,20,141061.06000000003,86.64684275184277,4.332342137592138,f,f
233591246,蕾,2019-01-01,t,t,1.0,24,136339.87,174.12499361430395,7.255208067262664,f,f
295166463,Simon,2019-09-15,t,t,0.92,1,5224.0,9.931558935361217,9.931558935361217,t,f
160405800,云上居,2017-11-28,t,t,1.0,1,28065.940000000002,23.74445008460237,23.74445008460237,t,f
302302772,贤如,2019-10-14,t,t,1.0,1,24030.4,48.350905432595574,48.350905432595574,t,f
18040043,Peter,2014-07-13,t,t,0.9,1,8854.68,3.665016556291391,3.665016556291391,t,f
353522041,初见,2020-07-05,t,t,1.0,3,461031.06000000006,1987.2028448275864,662.4009482758621,t,f
354268882,老茅,2020-07-07,t,t,1.0,1,18649.68,81.0855652173913,81.0855652173913,t,f
96528391,晓影,2016-09-24,t,t,1.0,18,210396.60000000006,130.518982630273,7.251054590570722,f,f
345159866,嚴 寒,2020-05-02,t,t,1.0,1,9925.6,33.53243243243244,33.53243243243244,t,f
243210062,以鹿,2019-02-14,t,t,1.0,1,4525.29,6.123531799729364,6.123531799729364,t,f
354950645,有有,2020-07-09,t,t,1.0,7,63092.86,276.7230701754386,39.5318671679198,f,f
354218331,泽男,2020-07-07,t,t,1.0,14,101430.49000000002,441.0021304347827,31.50015217391305,f,f
355006598,认证手机用户3558,2020-07-09,t,t,1.0,1,2350.8,10.310526315789474,10.310526315789474,t,f
146131166,Sophia,2017-08-15,t,t,1.0,1,3591.5,2.7905982905982905,2.7905982905982905,t,f
355340315,Hanna,2020-07-10,t,t,1.0,1,62230.9,274.14493392070483,274.14493392070483,t,f
349146759,游玩一宿,2020-06-08,t,t,1.0,20,209012.24,806.9970656370656,40.34985328185328,f,f
355586169,焕明,2020-07-10,t,t,1.0,1,14888.4,65.58766519823789,65.58766519823789,t,f
74952900,粒粒,2016-05-31,t,t,0.93,4,76557.72,44.30423611111111,11.076059027777777,t,f
37415139,Sana,2015-07-03,t,t,1.0,1,15358.560000000001,7.451994177583698,7.451994177583698,t,f
355690762,勇,2020-07-11,t,t,1.0,1,1567.2,6.934513274336283,6.934513274336283,t,f
355706592,安逸的小屋,2020-07-11,t,t,1.0,3,16227.050000000001,71.80110619469028,23.933702064896757,t,f
286345207,雪,2019-08-16,t,t,0.0,1,1501.9,2.7012589928057555,2.7012589928057555,t,f
355870315,雪凝,2020-07-12,t,t,1.0,1,34543.700000000004,153.52755555555558,153.52755555555558,t,f
235855079,Jayden,2019-01-11,t,t,1.0,1,920.73,1.1911125485122898,1.1911125485122898,t,f
322698029,安梦,2019-12-30,t,t,1.0,1,13033.880000000003,31.033047619047625,31.033047619047625,t,f
188279998,Jam 敏敏,2018-05-07,t,t,0.9,2,27883.100000000002,27.28287671232877,13.641438356164384,t,f
252925002,大丹,2019-04-03,t,t,0.9,1,4427.34,6.407149059334298,6.407149059334298,t,f
356089954,认证手机用户4509,2020-07-13,t,t,1.0,1,790.13,3.5273660714285713,3.5273660714285713,t,f
75391451,静捷,2016-06-02,t,t,1.0,2,25107.85,14.546842410196986,7.273421205098493,t,f
125356840,英,2017-04-11,t,t,1.0,1,8423.7,5.961571125265393,5.961571125265393,t,f
130384240,Becky,2017-05-15,t,t,1.0,1,74468.12,54.001537345902825,54.001537345902825,t,f
254050347,晓临,2019-04-08,t,t,1.0,13,311095.73000000004,453.4923177842566,34.88402444494282,f,f
237645545,Tia,2019-01-19,t,t,1.0,1,200405.70000000004,261.9682352941177,261.9682352941177,t,f
201772569,小番茄,2018-07-12,t,t,0.92,1,3016.86,3.1557112970711296,3.1557112970711296,t,f
356512038,月霞,2020-07-15,t,t,1.0,7,38846.97,174.98635135135135,24.998050193050194,f,f
114324071,陆孙武,2017-02-01,t,t,1.0,1,25388.64,17.131336032388663,17.131336032388663,t,f
356066699,认证手机用户6667,2020-07-13,t,t,1.0,9,114941.06000000001,513.1297321428572,57.01441468253969,f,f
355621819,琳,2020-07-11,t,t,1.0,9,57137.5,252.82079646017698,28.09119960668633,f,f
253741627,添天,2019-04-06,t,t,1.0,5,43907.72,63.81936046511628,12.763872093023256,f,f
84044413,Anita,2016-07-16,t,t,1.0,3,8946.100000000002,5.318727705112962,1.772909235037654,t,f
116206633,Carol,2017-02-13,t,t,1.0,2,4309.8,2.931836734693878,1.465918367346939,t,f
252692400,Nemo,2019-04-02,t,t,1.0,2,12380.88,17.8914450867052,8.9457225433526,t,f
357011468,Elaine(^~^),2020-07-18,t,t,0.0,1,2886.26,13.179269406392695,13.179269406392695,t,f
269759030,佳,2019-06-19,t,t,1.0,1,15704.650000000003,25.577605863192186,25.577605863192186,t,f
348272170,东煌房屋,2020-06-01,t,t,0.89,3,4290.21,16.12860902255639,5.376203007518797,t,f
217583605,律,2018-09-27,t,t,1.0,1,4126.96,4.695062571103527,4.695062571103527,t,f
357202250,认证手机用户9602,2020-07-19,t,t,1.0,2,7000.16,32.11082568807339,16.055412844036695,t,f
168652492,Vincent,2018-01-18,t,t,1.0,1,4492.64,3.972272325375774,3.972272325375774,t,f
188410519,波秀鱼,2018-05-07,t,t,1.0,4,88690.45999999999,86.78127201565557,21.695318003913894,t,f
90761272,Luna,2016-08-19,t,t,1.0,2,43104.53,26.15566140776699,13.077830703883494,t,f
276186068,阿德,2019-07-15,t,t,1.0,1,196507.29,334.19607142857143,334.19607142857143,t,f
230274832,Amy,2018-12-11,t,t,1.0,5,39042.87,48.560783582089556,9.712156716417912,f,f
182771393,Jianqin,2018-04-06,t,t,1.0,1,1410.48,1.3394871794871794,1.3394871794871794,t,f
357407064,佳,2020-07-20,t,t,1.0,1,17461.22,80.46645161290323,80.46645161290323,t,f
72684634,Helen,2016-05-18,t,t,1.0,2,23122.73,13.281292360712234,6.640646180356117,t,f
357540862,认证手机用户6213,2020-07-20,t,t,1.0,2,124559.75,574.008064516129,287.0040322580645,t,f
88888510,凯,2016-08-09,t,t,0.9,2,6810.79,4.107834740651387,2.0539173703256934,t,f
357580190,Luna,2020-07-21,t,t,1.0,1,59762.56,276.6785185185185,276.6785185185185,t,f
354996732,一鸣,2020-07-09,t,t,1.0,1,10448.0,45.824561403508774,45.824561403508774,t,f
336489155,认证手机用户0242,2020-02-16,t,t,0.92,1,1227.64,3.3001075268817206,3.3001075268817206,t,f
121939617,泽北,2017-03-21,t,t,0.95,45,274142.4600000001,191.17326359832643,4.248294746629476,f,f
42439245,云渚民宿,2015-08-25,t,t,1.0,1,33459.72,16.663207171314742,16.663207171314742,t,f
317034207,大花猫,2019-12-13,t,t,1.0,1,12139.27,27.778649885583526,27.778649885583526,t,f
357821733,刘美,2020-07-22,t,t,1.0,2,16292.35,75.77837209302325,37.889186046511625,t,f
347607032,独角兽,2020-05-25,t,t,0.9,7,75565.16,276.7954578754579,39.542208267922554,f,f
97502519,琳子,2016-10-01,t,t,1.0,1,5942.3,3.702367601246106,3.702367601246106,t,f
59589931,Mao,2016-02-20,t,t,0.33,1,1697.8,0.9282668124658283,0.9282668124658283,t,f
358110969,金金,2020-07-24,t,t,1.0,18,227949.24,1070.1842253521127,59.45467918622848,f,f
358312555,迎,2020-07-25,t,t,1.0,2,47923.67,226.0550471698113,113.02752358490565,t,f
46603263,Miumiu,2015-10-15,t,t,1.0,5,195188.23,99.73849259070006,19.94769851814001,f,f
358309577,Fei,2020-07-25,t,t,1.0,1,23586.36,111.25641509433963,111.25641509433963,t,f
358285023,Smile House,2020-07-25,t,t,1.0,14,463545.11,2186.5335377358488,156.18096698113206,f,f
358817344,欣悦民宿,2020-07-27,t,t,1.0,3,30142.480000000003,143.53561904761906,47.84520634920636,t,f
311328572,星,2019-11-22,t,t,1.0,1,2742.6,5.988209606986899,5.988209606986899,t,f
358981380,球,2020-07-28,t,t,0.92,1,47055.18,225.1444019138756,225.1444019138756,t,f
345904874,楚楚,2020-05-10,t,t,0.92,6,50836.05,176.51406250000002,29.41901041666667,f,f
359125012,Learner,2020-07-29,t,t,1.0,1,17108.600000000002,82.25288461538463,82.25288461538463,t,f
156258009,满满,2017-10-25,t,t,1.0,1,67076.16,55.16131578947369,55.16131578947369,t,f
359376457,丽红,2020-07-30,t,t,1.0,4,21104.96,101.95632850241546,25.489082125603865,t,f
359450033,Jasmine,2020-07-30,t,t,1.0,1,4407.750000000001,21.29347826086957,21.29347826086957,t,f
359592188,董小姐的房屋,2020-07-31,t,t,1.0,1,3265.0,15.849514563106796,15.849514563106796,t,f
356225643,骏骏,2020-07-13,t,t,1.0,1,48485.25,216.45200892857142,216.45200892857142,t,f
359772632,认证手机用户2699,2020-08-01,t,t,1.0,1,1828.4,8.919024390243903,8.919024390243903,t,f
95188593,Mia,2016-09-14,t,t,1.0,1,7816.410000000002,4.81899506781751,4.81899506781751,t,f
344491508,Jimmy,2020-04-23,t,t,0.9,1,34086.6,111.75934426229507,111.75934426229507,t,f
355852708,小蕾,2020-07-12,t,t,1.0,1,151783.32,674.5925333333333,674.5925333333333,t,f
359928314,猫舍五哥,2020-08-02,t,t,1.0,2,30619.17,150.0939705882353,75.04698529411765,t,f
359941186,左茗右宿,2020-08-02,t,t,1.0,14,53193.380000000005,260.75186274509804,18.62513305322129,f,f
259372209,舍南舍北,2019-05-02,t,t,0.92,1,744.4200000000002,1.1245015105740184,1.1245015105740184,t,f
209409944,Nancy,2018-08-14,t,t,0.0,1,522.4,0.5659804983748645,0.5659804983748645,t,f
262765120,Yuwell,2019-05-19,t,t,1.0,1,1449.66,2.2475348837209306,2.2475348837209306,t,f
359964660,River Flows,2020-08-02,t,t,0.92,1,2468.34,12.099705882352941,12.099705882352941,t,f
153619124,冰,2017-10-07,t,t,1.0,2,32499.809999999998,26.33696110210697,13.168480551053484,t,f
360087295,彩云,2020-08-02,t,t,1.0,1,43346.14,212.48107843137254,212.48107843137254,t,f
360092674,横沙岛顾家民宿,2020-08-02,t,t,1.0,1,21451.05,105.15220588235293,105.15220588235293,t,f
175808134,立柏,2018-02-28,t,t,1.0,2,28692.82,26.323688073394496,13.161844036697248,t,f
47346982,新示酒店,2015-10-24,t,t,1.0,3,5145.64,2.641498973305955,0.8804996577686517,t,f
202308856,Lily,2018-07-14,t,t,0.83,2,21679.600000000002,22.724947589098534,11.362473794549267,t,f
360396939,仗剑爬山走天涯,2020-08-04,t,t,1.0,2,38722.9,191.69752475247526,95.84876237623763,t,f
359775850,正伟,2020-08-01,t,t,1.0,1,8933.039999999999,43.57580487804878,43.57580487804878,t,f
172421124,希,2018-02-08,t,t,1.0,1,267410.03,240.90993693693696,240.90993693693696,t,f
74428967,Jacky Gong,2016-05-28,t,t,1.0,1,281214.44999999995,162.45779896013863,162.45779896013863,t,f
308069779,Stella,2019-11-08,t,t,1.0,5,173502.1,367.58919491525427,73.51783898305085,f,f
342795539,暗恋星轨,2020-03-30,t,t,1.0,42,359907.48,1093.9437082066868,26.04627876682588,f,f
114456024,冰洁,2017-02-02,t,t,0.96,1,4166.14,2.81305874409183,2.81305874409183,t,f
276394727,索隆,2019-07-15,t,t,1.0,1,8684.9,14.770238095238094,14.770238095238094,t,f
358171748,颖尚民宿,2020-07-24,t,t,1.0,3,23338.22,109.56910798122067,36.52303599374022,t,f
256391064,旅行者,2019-04-17,t,t,1.0,1,19648.77,29.023293943870016,29.023293943870016,t,f
360783419,明,2020-08-06,t,t,1.0,1,4988.92,24.9446,24.9446,t,f
13588146,Jason,2014-03-27,t,t,1.0,1,12655.14,5.013922345483359,5.013922345483359,t,f
360812533,胡瑞芹,2020-08-06,t,t,1.0,1,33224.64,166.1232,166.1232,t,f
60694712,淮海西路环贸/复兴中路老洋房/投影/院子,2016-02-28,t,t,0.92,1,4557.940000000001,2.502987369577156,2.502987369577156,t,f
218788680,燕燕,2018-10-04,t,t,0.92,1,1756.5700000000004,2.0144151376146793,2.0144151376146793,t,f
360854404,小敏,2020-08-06,t,t,1.0,2,53546.00000000001,267.73,133.865,t,f
278745395,Joker,2019-07-23,t,t,1.0,4,27870.04,48.051793103448276,12.012948275862069,t,f
10723356,Kathy,2013-12-20,t,t,1.0,2,13321.200000000003,5.082487600152614,2.541243800076307,t,f
267188624,小野,2019-06-08,t,t,1.0,3,80371.23999999999,128.59398399999998,42.86466133333333,t,f
145941768,Monika,2017-08-14,t,t,1.0,1,14352.94,11.14358695652174,11.14358695652174,t,f
264636589,Chuck,2019-05-28,t,t,1.0,1,95677.56,150.43641509433962,150.43641509433962,t,f
82186249,瑜艳,2016-07-06,t,t,0.92,1,4688.54,2.7710047281323877,2.7710047281323877,t,f
157115870,Amy,2017-11-02,t,t,0.92,1,13713.0,11.35182119205298,11.35182119205298,t,f
82227097,笑楠,2016-07-07,t,t,1.0,1,16507.84,9.762176227084565,9.762176227084565,t,f
343059109,贵,2020-04-03,t,t,1.0,4,20608.68,63.411323076923075,15.852830769230769,t,f
180242466,乐,2018-03-24,t,t,1.0,1,8410.64,7.889906191369605,7.889906191369605,t,f
174479182,Da,2018-02-20,t,t,1.0,3,447971.0600000001,407.9882149362478,135.99607164541595,t,f
160066986,佳锦,2017-11-25,t,t,0.92,1,39506.5,33.33881856540084,33.33881856540084,t,f
361437309,大树民宿,2020-08-09,t,t,1.0,1,25388.640000000007,128.876345177665,128.876345177665,t,f
264475325,橘子,2019-05-27,t,t,1.0,1,2860.140000000001,4.490015698587128,4.490015698587128,t,f
70654986,Feier,2016-05-06,t,t,1.0,3,117213.5,66.86451796919566,22.288172656398554,t,f
237414705,Vv,2019-01-18,t,t,1.0,1,17395.920000000002,22.710078328981727,22.710078328981727,t,f
227376359,Eva,2018-11-24,t,t,1.0,1,26120.0,31.81485992691839,31.81485992691839,t,f
272367706,Charlotte.C,2019-06-30,t,t,1.0,1,1743.51,2.8913930348258705,2.8913930348258705,t,f
358505263,Here沐野二期,2020-07-26,t,t,1.0,6,17983.62,85.23042654028436,14.205071090047392,f,f
93487238,Leila,2016-09-04,t,t,1.0,1,3160.52,1.936593137254902,1.936593137254902,t,f
136526412,Olivia,2017-06-23,t,t,1.0,12,167631.62999999998,125.09823134328356,10.424852611940297,f,f
361748012,认证手机用户8625,2020-08-11,t,t,0.2,1,494784.63,2537.357076923077,2537.357076923077,t,f
205622738,Verraa,2018-07-28,t,t,1.0,2,52318.36000000001,55.65782978723405,27.828914893617025,t,f
361872714,如期,2020-08-11,t,t,1.0,1,339.56,1.7413333333333334,1.7413333333333334,t,f
97399845,Yue,2016-09-30,t,t,1.0,1,64007.06,39.854956413449564,39.854956413449564,t,f
361750078,小翡,2020-08-11,t,t,1.0,3,29385.0,150.69230769230768,50.23076923076923,t,f
186219054,小明,2018-04-25,t,t,0.2,1,1959.0,1.8945841392649903,1.8945841392649903,t,f
361897962,冬,2020-08-12,t,t,0.38,1,4557.940000000001,23.494536082474234,23.494536082474234,t,f
111741843,Frank,2017-01-16,t,t,0.92,1,16925.760000000002,11.29890520694259,11.29890520694259,t,f
358128435,伊间小宿,2020-07-24,t,t,1.0,5,34158.43,160.36821596244133,32.07364319248826,f,f
358103090,西西,2020-07-23,t,t,1.0,11,46101.80000000001,215.42897196261686,19.584451996601533,f,f
362140608,久锦,2020-08-13,t,t,1.0,3,16298.880000000001,84.45015544041452,28.150051813471503,t,f
317083402,Kevin,2019-12-13,t,t,0.92,1,8227.800000000003,18.827917620137306,18.827917620137306,t,f
351743110,认证手机用户1394,2020-06-24,t,t,0.92,1,4753.84,19.563127572016462,19.563127572016462,t,f
70758351,伶俐,2016-05-07,t,t,0.92,1,2259.38,1.2896004566210046,1.2896004566210046,t,f
361899397,认证手机用户8266,2020-08-12,t,t,0.92,1,2141.84,11.040412371134021,11.040412371134021,t,f
135808438,Huayi,2017-06-19,t,t,1.0,1,16560.08,12.321488095238097,12.321488095238097,t,f
362541428,星辰大海,2020-08-15,t,t,0.92,1,783.6,4.102617801047121,4.102617801047121,t,f
348039484,你说 (Hidden by Airbnb),2020-05-29,t,t,1.0,1,86737.99,322.4460594795539,322.4460594795539,t,f
257150157,弥默 惠系列,2019-04-21,t,t,1.0,1,4074.7200000000003,6.054561664190193,6.054561664190193,t,f
335415912,Hang'Tian,2020-02-11,t,t,1.0,1,1012.15,2.6847480106100794,2.6847480106100794,t,f
362706058,小叶,2020-08-16,t,t,1.0,2,1802.28,9.485684210526315,4.742842105263158,t,f
362703124,指间,2020-08-16,t,t,1.0,9,198028.78,1042.2567368421053,115.80630409356725,f,f
290483886,Jing,2019-08-31,t,t,1.0,9,47473.1,87.75064695009242,9.750071883343603,f,f
362718127,童春美 尚妈,2020-08-16,t,t,1.0,1,9089.76,47.84084210526316,47.84084210526316,t,f
275211492,一一,2019-07-11,t,t,0.92,2,1671.68,2.823783783783784,1.411891891891892,t,f
361717406,一见倾心､糖糖,2020-08-11,t,t,1.0,10,125343.35000000002,642.7864102564104,64.27864102564104,f,f
357739357,继涛,2020-07-21,t,t,1.0,6,9572.98,44.31935185185185,7.386558641975308,f,f
362856612,德山,2020-08-16,t,t,0.92,1,5837.82,30.72536842105263,30.72536842105263,t,f
264658217,Alicia,2019-05-28,t,t,1.0,3,34178.020000000004,53.73902515723271,17.913008385744238,t,f
362694245,李,2020-08-16,t,t,0.92,1,2455.28,12.922526315789474,12.922526315789474,t,f
362883180,认证手机用户8551,2020-08-17,t,t,1.0,1,718.3000000000002,3.8005291005291015,3.8005291005291015,t,f
362914068,郁莉菁,2020-08-17,t,t,1.0,1,2148.37,11.367037037037036,11.367037037037036,t,f
296878619,先生,2019-09-22,t,t,0.9,2,1808.81,3.4851830443159924,1.7425915221579962,t,f
166685229,盘英,2018-01-08,t,t,1.0,1,47473.100000000006,41.60657318141981,41.60657318141981,t,f
43571824,Julia,2015-09-07,t,t,1.0,1,32650.0,16.36591478696742,16.36591478696742,t,f
363052583,煙斗客,2020-08-18,t,t,0.5,1,4414.28,23.480212765957447,23.480212765957447,t,f
354228411,金鱼,2020-07-07,t,t,1.0,4,10585.130000000001,46.02230434782609,11.505576086956523,t,f
359637623,悦徕公寓,2020-07-31,t,t,0.5,6,16553.55,80.35703883495145,13.392839805825242,f,f
131291764,书恒,2017-05-21,t,t,1.0,1,13125.3,9.55957756737072,9.55957756737072,t,f
262541470,Mark,2019-05-18,t,t,1.0,3,32623.88,50.50136222910217,16.833787409700722,t,f
341477328,沐沐,2020-03-13,t,t,1.0,5,23716.96,68.54612716763006,13.709225433526012,f,f
355902000,遥遥,2020-07-12,t,t,0.94,9,278765.7,1238.9586666666667,137.66207407407407,f,f
136091921,红,2017-06-20,t,t,1.0,1,10539.42,7.847669396872673,7.847669396872673,t,f
363579670,认证手机用户6957,2020-08-21,t,t,0.9,1,653.0,3.5297297297297296,3.5297297297297296,t,f
342370274,哈特,2020-03-24,t,t,1.0,1,1541.0800000000004,4.60023880597015,4.60023880597015,t,f
173260838,蒹葭苍苍,2018-02-13,t,t,1.0,1,3186.640000000001,2.883837104072399,2.883837104072399,t,f
96594918,晶,2016-09-24,t,t,0.92,1,3656.8,2.26848635235732,2.26848635235732,t,f
363751712,Blommie,2020-08-22,t,t,0.92,1,2128.78,11.56945652173913,11.56945652173913,t,f
347492139,Lee,2020-05-24,t,t,0.92,2,65894.23,240.4898905109489,120.24494525547445,t,f
364130518,静澜香舍,2020-08-24,t,t,1.0,1,1945.94,10.691978021978022,10.691978021978022,t,f
364150910,徒者,2020-08-24,t,t,0.99,5,126871.37000000001,697.0954395604396,139.41908791208792,f,f
364297386,胡兴 Sean,2020-08-25,t,t,1.0,1,1710.86,9.452265193370165,9.452265193370165,t,f
300854216,庆迪,2019-10-07,t,t,0.9,6,24689.93,48.98795634920635,8.164659391534391,f,f
135310615,壹+,2017-06-16,t,t,1.0,2,19740.190000000002,14.654929472902749,7.3274647364513745,t,f
364497677,认证手机用户6721,2020-08-26,t,t,1.0,2,11029.17,61.27316666666667,30.636583333333334,t,f
364575687,新然,2020-08-26,t,t,1.0,3,4029.0099999999998,22.383388888888888,7.461129629629629,t,f
198581009,Hannah,2018-06-28,t,t,0.75,1,4179.2,4.308453608247422,4.308453608247422,t,f
131239383,Juny,2017-05-21,t,t,1.0,1,1175.4,0.8560815731973781,0.8560815731973781,t,f
364771950,一字,2020-08-28,t,t,1.0,5,94032.0,528.2696629213483,105.65393258426967,f,f
364633113,茶白,2020-08-27,t,t,1.0,1,1325.59,7.405530726256983,7.405530726256983,t,f
286556078,阿木先森.设计师民宿,2019-08-17,t,t,0.86,4,15985.44,28.802594594594595,7.200648648648649,t,f
364876830,驿家居舍,2020-08-28,t,t,1.0,1,41792.0,234.7865168539326,234.7865168539326,t,f
364888644,小昭,2020-08-28,t,t,0.92,1,1704.3300000000004,9.57488764044944,9.57488764044944,t,f
266770750,彦霞,2019-06-06,t,t,0.6,1,777.07,1.2393460925039874,1.2393460925039874,t,f
346023294,优妮宜居,2020-05-12,t,t,1.0,1,2918.91,10.20597902097902,10.20597902097902,t,f
364094675,Gina,2020-08-23,t,t,1.0,1,119381.45999999999,652.3577049180327,652.3577049180327,t,f
236240981,维多利亚の公寓,2019-01-13,t,t,1.0,5,197434.55000000002,256.0759403372244,51.215188067444885,f,f
357367897,玲玲,2020-07-20,t,t,1.0,2,38161.32000000001,175.85861751152078,87.92930875576039,t,f
246517486,Jaydon,2019-03-03,t,t,1.0,1,8737.14,12.101301939058171,12.101301939058171,t,f
365012665,香蕉美舍,2020-08-29,t,t,0.92,1,1292.94,7.304745762711865,7.304745762711865,t,f
270845722,Colin,2019-06-23,t,t,0.92,1,783.6,1.2845901639344264,1.2845901639344264,t,f
365049888,广健,2020-08-30,t,t,1.0,2,24265.480000000003,137.87204545454549,68.93602272727274,t,f
340486388,火火,2020-03-06,t,t,1.0,1,85980.51,243.57084985835692,243.57084985835692,t,f
268886799,@$an,2019-06-15,t,t,0.92,1,63647.91,102.99014563106796,102.99014563106796,t,f
141312919,薇,2017-07-19,t,t,1.0,1,2298.56,1.7492846270928462,1.7492846270928462,t,f
356229215,认证手机用户4226,2020-07-13,t,t,1.0,1,5994.54,26.761339285714286,26.761339285714286,t,f
261222648,芳,2019-05-11,t,t,1.0,1,1939.41,2.97,2.97,t,f
150433441,朵朵,2017-09-13,t,t,1.0,1,26642.40000000001,21.178378378378387,21.178378378378387,t,f
365398788,认证手机用户9491,2020-09-01,t,t,1.0,1,12472.3,71.67988505747125,71.67988505747125,t,f
318383415,Hi乐民宿,2019-12-17,t,t,1.0,1,9788.47,22.606166281755193,22.606166281755193,t,f
196473675,重度吸猫患者,2018-06-18,t,t,1.0,1,2004.71,2.045622448979592,2.045622448979592,t,f
358268171,泳池别墅,2020-07-24,t,t,1.0,1,16991.06,79.77023474178404,79.77023474178404,t,f
342860888,洛克斯 Roxy,2020-03-31,t,t,1.0,1,15280.200000000004,46.58597560975611,46.58597560975611,t,f
300419486,Morning Star,2019-10-06,t,t,1.0,2,10141.09,20.081366336633664,10.040683168316832,t,f
342055020,L Y,2020-03-19,t,t,0.8,1,1684.74,4.955117647058824,4.955117647058824,t,f
166945056,Zhimei,2018-01-10,t,t,0.92,1,3748.22,3.2907989464442493,3.2907989464442493,t,f
168905098,都可儿,2018-01-20,t,t,1.0,1,15280.2,13.534278122232065,13.534278122232065,t,f
29465729,Dch,2015-03-16,t,t,1.0,1,9977.84,4.598082949308756,4.598082949308756,t,f
365701486,敞敞亮,2020-09-03,t,t,1.0,1,4864.85,28.284011627906978,28.284011627906978,t,f
320432681,珍妮,2019-12-23,t,t,1.0,8,299883.72,702.303793911007,87.78797423887588,f,f
365234187,之蔓,2020-08-31,t,t,0.83,5,48145.69,275.1182285714286,55.02364571428572,f,f
247313353,渭华,2019-03-06,t,t,1.0,1,11414.44,15.875438108484007,15.875438108484007,t,f
283176662,施嘉洪,2019-08-06,t,t,1.0,1,3735.16,6.599222614840989,6.599222614840989,t,f
365901239,佳,2020-09-04,t,t,1.0,1,17239.199999999997,100.81403508771928,100.81403508771928,t,f
353002420,军波,2020-07-02,t,t,0.9,2,5589.68,23.785872340425534,11.892936170212767,t,f
310854400,明,2019-11-20,t,t,1.0,1,37338.54,81.17073913043478,81.17073913043478,t,f
365701854,北外滩,2020-09-03,t,t,0.92,1,1292.94,7.517093023255814,7.517093023255814,t,f
359425199,山山(Donnie),2020-07-30,t,t,1.0,2,32806.72,158.48657004830918,79.24328502415459,t,f
113822986,Poppy,2017-01-29,t,t,1.0,1,16749.45,11.27909090909091,11.27909090909091,t,f
366089532,Jasmine,2020-09-05,t,t,1.0,6,117500.82,691.1812941176471,115.19688235294119,f,f
271185037,清佑,2019-06-25,t,t,1.0,1,5720.280000000002,9.408355263157897,9.408355263157897,t,f
278413117,Mac,2019-07-23,t,t,1.0,5,28405.500000000004,48.97500000000001,9.795000000000002,f,f
301577182,Jason,2019-10-10,t,t,1.0,1,14104.800000000003,28.153293413173657,28.153293413173657,t,f
122084845,Samantha,2017-03-22,t,t,1.0,1,444.04,0.30986741102582,0.30986741102582,t,f
366365207,认证手机用户7284,2020-09-07,t,t,1.0,1,9187.710000000001,54.688750000000006,54.688750000000006,t,f
366217268,爱喜,2020-09-06,t,t,1.0,1,6268.8,37.09349112426035,37.09349112426035,t,f
118019231,Shanghai,2017-02-25,t,t,0.67,1,153977.4,105.60864197530864,105.60864197530864,t,f
25293419,Grace,2014-12-28,t,t,1.0,2,77687.41,34.55845640569395,17.279228202846976,t,f
216982792,光,2018-09-24,t,t,1.0,2,5720.280000000001,6.485578231292518,3.242789115646259,t,f
247158449,晓舟,2019-03-06,t,t,1.0,1,41008.4,57.03532684283728,57.03532684283728,t,f
364798029,宝新,2020-08-28,t,t,1.0,1,4806.08,27.000449438202246,27.000449438202246,t,f
352468548,木,2020-06-29,t,t,0.92,1,8319.220000000003,34.954705882352954,34.954705882352954,t,f
342321994,安迪汐舍,2020-03-23,t,t,0.92,2,10134.560000000001,30.162380952380957,15.081190476190478,t,f
191289483,元卿,2018-05-23,t,t,1.0,1,9442.380000000001,9.38606361829026,9.38606361829026,t,f
272170529,上海予见精品民宿,2019-06-29,t,t,1.0,4,26675.050000000003,44.16399006622517,11.040997516556292,t,f
269200730,Elizabeth,2019-06-17,t,t,1.0,1,2481.4,4.028246753246753,4.028246753246753,t,f
366889495,梦玉,2020-09-10,t,t,1.0,3,114163.99,691.9029696969698,230.63432323232325,t,f
192660820,Wangle,2018-05-31,t,t,0.0,1,1371.3,1.3740480961923847,1.3740480961923847,t,f
145607378,Neil,2017-08-12,t,t,1.0,1,164490.7,127.51217054263567,127.51217054263567,t,f
202396775,王赞,2018-07-15,t,t,1.0,1,1750.04,1.8363483735571877,1.8363483735571877,t,f
367138494,认证手机用户8128,2020-09-11,t,t,1.0,1,5877.0,35.83536585365854,35.83536585365854,t,f
